CID,Canonical_SMILES,prediction_label,prediction_score
52395002,CC(C)N1CCNC(=O)C1CC(=O)NCC2=C(NN=C2)C3=CC=CS3,1,0.8646045924606329
119877314,CN1CCN(CC1)C(=O)CN2C=C(C=N2)NC(=O)C3CCCN3.Cl.Cl,1,0.8641660760174816
67466467,CCCC1=CN=C(N=C1)N2CCC(CC2)CC3=NC4=C(S3)C=C(C=C4)C5=CC(NCC5)S(=O)(=O)CCCC(=O)OC,1,0.8641044482991147
58985043,CCOC1CCNC1C2=NC=C(O2)CCC(=O)OC,1,0.8640593932643094
18943432,COC(=O)CCC1CCC(CC1)N2CCN(C2=O)C3=CN=C4CCNCCC4=N3,1,0.8639086657392357
69089076,CN1CCCNCC1.CN1CCCN(CC1)C2=NC=C(N=C2)C(=O)NC3=NNC(=C3)CCC4=CC(=CC(=C4)OC)OC,1,0.8637860035606901
68059191,COC(=O)CCC(CCC1CCN(CC1)C(=O)CCC2=NC3=C(CCCN3)C=C2)C4=CN=CC=C4,1,0.8637527410372874
123948564,COC(=O)CCCN1CCCOCCNC2=NC(=NC=C21)Cl,1,0.8636533571093057
68636700,CC(C)(C)OC(=O)C1C2=C(CCN1)C(=C(S2)NC(=O)CCC3=CN=CC=C3)C#N,1,0.8635139340317411
87571181,CS(=O)(=O)C1=CC(=C(C=C1)C2=CC=CN3C2=NC(N3)NC4=CC5=C(CCNCC5)C=C4)OCC(F)F,1,0.8632804842409817
167898671,CN(CC1=NC2=C(C(=O)N1)SC=C2)C(=O)NC3=CC4=C(CCNC4)N=C3,1,0.8631452022912999
59325694,CCCOC1=CC=CC(=C1)NC2=NC3=CC(=C(C=C3C=N2)C4=NC=CS4)OC5CCNCC5,1,0.8629990933922993
153537024,CC.CCCCC(CC1=CNC(=C1C=C)C=CC)NC(=O)C2=CN=C(S2)N3CCNCC3,1,0.8629247949884907
57646824,CN1CCN(CC1)CCC(=O)NC2=NC=C3C=CC(=CC3=C2)OC4CCNCC4,1,0.8628970834320367
89821486,CC(C)S(=O)(=O)C1=C(C=CS1)CN2C3=NC(=NC=C3C=C(C2=O)C(=O)N(C)C)NC4=CC=C(C=C4)C5CCNC5,1,0.8624949513465083
121834090,C1CNCCC1C2=CN=C(S2)NC(=O)CCNC(=O)C3=CSC=C3,1,0.8624811359569766
69340549,CCOC(=O)C1=CN=C(C=C1)NC2(CCCNC2)C(=O)OC(C)(C)C,1,0.8624468945229518
59453467,CS(=O)(=O)C1=CC=C(C=C1)OC2=CC(=C(N=C2)NC3=NC=CS3)OCC4CNCCO4,1,0.8623652011396739
68870408,CC(C)OC1=C(C=CC(=C1)CN(C2CCNCC2)C3=CN=C(C=C3)NC(=O)C)OC,1,0.8622401695044942
